
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8597","10083"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3874","4505"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","37768","59564"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9151","9541"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","16165","18609"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7334","10698"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4200","4812"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","55943","62727"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9869","9943"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","16890","19920"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9114","11036"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4911","4988"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","40967","46790"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1689","1689"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7572","7651"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","13810","15862"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7858","8778"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2663","3231"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","33090","40952"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6647","6838"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","11638","14210"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7839","9196"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3121","3425"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","35207","44717"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6849","7493"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","13751","14885"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9132","9509"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3968","4271"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","41981","53859"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8503","9237"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14330","17790"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7611","9280"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3026","4310"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","38267","56539"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2496","2496"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8604","9245"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","17104","18549"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8120","9662"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2690","3632"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","27915","42517"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1927","1927"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6556","7371"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","11634","14579"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6793","8918"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3376","3987"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","41570","51011"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7779","8071"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14937","17236"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9019","9947"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3377","4340"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","53837","62920"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9666","9841"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","18296","19676"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10332","11086"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4506","4886"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","36576","48123"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2162","2203"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7366","7663"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","12568","15975"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8648","9558"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3314","4406"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","49993","59569"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9144","9259"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","16891","18772"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9695","10702"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3961","4436"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","15761","34976"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","691","691"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5305","6186"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","9942","12927"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","399","399"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6479","7437"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2917","3437"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","32651","41448"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2368","2368"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6346","7021"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","11018","14638"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7165","8512"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3817","4269"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","30411","44782"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6913","7447"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","12091","15044"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5616","8623"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2434","4203"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","36483","50403"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1726","1726"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7813","8395"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","13481","16642"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7520","9815"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3061","4028"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","41150","55809"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8512","8867"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14813","18001"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9900","10895"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2297","4410"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","19526","55037"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8482","8607"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","16710","18408"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8641","9693"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4643","4645"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","30057","38892"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2250","2250"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5979","6533"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","9896","14079"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5270","8447"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2918","4112"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","43248","50294"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1778","1778"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7645","8408"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14518","16392"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8718","9817"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2684","4280"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","32945","46676"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7264","7445"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14125","14918"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8942","9109"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3268","3771"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","50431","63666"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9691","10088"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","19313","20002"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8076","11261"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4983","5058"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","48622","57062"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8667","9025"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","15537","18143"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9936","10859"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4847","4898"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","42928","58523"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8883","9319"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","16675","18790"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9436","10750"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4484","4862"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN","Gender-Neutral","1021","1176"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","EWS","Gender-Neutral","206","251"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","SC","Gender-Neutral","221","239"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","ST","Gender-Neutral","87","117"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","51807","57810"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8791","9435"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9448","9678"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3681","4290"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","12583","39237"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1600","1600"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6191","7363"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3372","7158"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3560","4325"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","44474","56279"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8826","8858"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9747","10132"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4151","4405"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","49514","54159"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8294","8524"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8701","10059"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4397","4657"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","40621","48478"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7725","7752"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8491","9134"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4418","4791"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","51473","59025"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1620","1620"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8995","9039"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","16770","18260"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9223","9903"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2239","3332"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","34389","41498"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2031","2031"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6285","7167"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","13362","14343"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7632","8460"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2063","2063"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST (PwD)","Gender-Neutral","67","67"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","44402","52163"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7975","7975"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","15255","16657"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8505","9044"
